"sito associazione",telefono,tipo
http://www.associazionevittoriotison.org,0543739041,0
http://www.associazionevittoriotison.org,0543739249,0
http://www.associazioni.carpidiem.it/csvcarpi/avo.html,059.659432,0
http://www.associazioni.carpidiem.it/csvcarpi/avo.html,059.682809,0
http://www.assocuore.net,0547611169,0
http://www.assonanza.it,347-9001198,0
http://www.assopacepalestina.org,3397125676,1
http://www.asssde.com,0536-812984,0
http://www.astrocavezzo.it,335-6291384,1
http://www.astrofiliimolesi.it,3343156302,1
http://www.asvm.it,059212003,0
http://www.asvm.it,059238017,0
http://www.atcomonline.it,0516429301,0
http://www.atcomonline.it,3334723916,1
http://www.ater.emr.it,059340221,0
http://www.ater.emr.it,059342802,0
http://www.atleticamds.it,0536071784,0
http://www.atleticamds.it,3391909915,1
http://www.aua.it,049661788,0
http://www.aua.it,0498363373,0
http://www.auseremiliaromagna.it,800995988,3
http://www.auseremiliaromagna.it/sedi/Faenza,800995988,3
http://www.auseremiliaromagna.it/sedi/Ferrara,800995988,3
http://www.auseremiliaromagna.it/sedi/Parma,800995988,3
http://www.auserforli.it,0543404912,0
http://www.auserforli.it,3371079291,1
http://www.auserforli.it,800995988,3
http://www.ausermodena.it,0592138855,0
http://www.ausermodena.it,059237824,0
http://www.auserpiacenza.it,0523.306134,0
http://www.auserpiacenza.it,0523.320761,0
http://www.ausilioteca.org/,051-6597711,0
http://www.ausilioteca.org/,051-6597737,0
http://www.ausl.bologna.it,02406911202,0
http://www.ausl.bologna.it,051.6225111,0
http://www.ausl.bologna.it,0516225111,0
http://www.autautreggioemilia.it,0522458811,0
http://www.avapmaranello.org,0536943043,0
http://www.avapmaranello.org,0536945920,0
http://www.avapmontefiorino.org,0536965148,0
http://www.avapmontefiorino.org,0536965969,0
http://www.avapserramazzoni.it,05034670300,0
http://www.avapserramazzoni.it,06230670300,0
http://www.avdreggioemilia.it,0522-339029,0
http://www.avdreggioemilia.it,329-6458501,1
http://www.avfiorano.it,0536838245,0
http://www.avfiorano.it,0536910386,0
http://www.avis.re.it,0522295452,0
http://www.avis.re.it,0522451075,0
http://www.avisalseno.it,0523949443,0
http://www.aviscalerno.it,3402352960,1
http://www.aviscalerno.it,3454997140,1
http://www.aviscarpi.it,059650303,0
http://www.aviscarpi.it,3351420417,1
http://www.aviscasalgrande.wordpress.com,0522996100,0
http://www.aviscasalgrande.wordpress.com,3317546088,1
http://www.aviscesena.it,0547369342,0
http://www.aviscesena.it,0547613193,0
http://www.aviscodigoro.org,0533714083,0
http://www.aviscodigoro.org,3206657021,1
http://www.aviscollecchio.it,0521805528,0
http://www.aviscomunalerimini.it,0541-389090,0
http://WWW.AVISFIDENZA.IT,0524522579,0
http://www.avisformigine.it,059557480,0
http://www.avisformigine.it,059572718,0
http://www.avisgossolengo.it,0523779016,0
http://www.avislugo.it,0544421180,0
http://www.avislugo.it,800331144,3
http://www.avismedesano.it,0525421454,0
http://www.avismontecchioemilia.it,0522862437,0
http://www.avismonticellidongina.org,0523-490876,0
http://www.avismonticellidongina.org,0523-827235,0
http://www.avismonticellidongina.org,0523-827364,0
http://www.avismonticellidongina.org,320-2955094,1
http://www.avispodenzano.it,0523556121,0
http://www.avisportomaggiore.it,0532.811708,0
http://www.avisportomaggiore.it,0532811708,0
http://WWW.AVISSANSECONDO.IT,0521872372,0
http://WWW.AVISSANSECONDO.IT,0521981385,0
http://www.avissassuolo.it,0536812674,0
http://www.avissassuolo.it,0536812682,0
http://www.avissassuolo.it,3346554573,1
http://www.avissorbolo.it,0521694057,0
http://www.avissorbolo.it,0521698928,0
http://www.avisvignola.it,059763211,0
http://www.avocesena.it,348.4669589,1
http://WWW.AVOFO.IT,0547612612,0
http://www.avomodena.it,059436097,0
http://www.avopiacenza.it,0523302672,0
http://www.avoprorit.org,0521293285,0
http://www.avoprorit.org,0521948542,0
http://www.avpcdeltapo.org,333-8453190,1
http://www.axa-affidi.it,052462324,0
http://www.babel-onlus.org,059982353,0
http://www.babel-onlus.org,3385495232,1
http://www.babysittertatameri.com,3274550170,1
http://www.balorda.biz,059688155,0
http://www.balorda.biz,3398715293,1
http://www.balorda.biz,3477090053,1
http://www.bancaiuti.it,3333045052,1
http://www.bancatempomodena.it,059367.320,0
http://www.bancoalimentare.it/index.php,3402411074,1
http://www.bancoartigiano.com/,051236688,0
http://www.bancobologna.org/,3883029922,1
http://www.bancocesena.org,334.3795214,1
http://www.bandadimodena.it,059826762,0
http://www.bandadimodena.it,3392048292,1
http://www.bandieragialla.it,051400024,0
http://www.basescoutvalcinghiana.org,3356925498,1
http://www.battitodalia.it,3294746031,1
http://www.baubauadottami.it,320.4355755,1
http://www.bdsrimini.org,3405863952,1
http://www.beataverginedellegrazie.it/,04036430371,0
http://www.benesseresenzafrontiere.it,3341311387,1
http://www.benesseresenzafrontiere.it,3479671772,1
http://www.berrasoccorso.org,3484665721,1
http://www.berrasoccorso.org,3484991978,1
http://www.berrasoccorso.org,3486273799,1
http://www.betelbo.it/,3288524043,1
http://www.betelbo.it/,3924523988,1
http://www.biblios.it,051391564,0
http://www.bibliotecasalaborsa.it,0512194400,0
http://www.biricca.it,0521-1681678,0
http://www.biricca.it,0521-958073,0
http://www.biricca.it,05211681678,0
http://www.biricca.it,0521958073,0
http://WWW.BISERICAEMANUELFORLI.ORG,3203073279,1
http://www.bnbo.it,051774797,0
http://www.bnbo.it,3387512138,1
http://www.bnbo.it,3451349792,1
http://www.bo.arci.it/,0641609275,0
http://www.bo.cnr.it/,0516398111,0
http://www.bolognautostoriche.it/home.asp,0513513771,0
http://www.bolognautostoriche.it/home.asp,3209384295,1
http://www.bolognautostoriche.it/home.asp,3209569653,1
http://www.bolognawelcome.com,0512193776,0
http://www.bolognawelcome.com,051231454,0
http://www.bolognawelcome.com,051239660,0
http://www.bolognawelcome.com,0516472113,0
http://www.bolognawelcome.com,0516472201,0
http://www.bolognawelcome.com,0516472253,0
http://www.bolognawelcome.com,0516472358,0
http://www.bolognawelcome.com,0516583111,0
http://www.bolognawelcome.com,0516583118,0
http://www.bonsaicastelfrancoemilia.com,059546986,0
http://www.bonsaicastelfrancoemilia.com,3453464363,1
http://www.bottegadellebriciole.org,333-1007281,1
http://www.bottegadellebriciole.org,338-9523014,1
http://www.budoshin.it,059.687647,0
http://www.buonanascitaonlus.org,059-659355,0
http://www.buonanascitaonlus.org,392-4429223,1
http://www.burattodanza.com/,3497675179,1
http://www.cadiai.it/,0517419001,0
http://www.cadiai.it/,0517457288,0
http://www.cadibalia.it,3425612927,1
http://www.cadibalia.it,3496115570,1
http://www.caefisi.org/,0515286245,0
http://www.caefisi.org/,051552644,0
http://www.cafedelapaixbologna.it,051-2750233,0
http://www.cai.mo.it,059826914,0
http://www.cai.mo.it,059826978,0
http://www.caibo.it/,051234856,0
http://www.caibo.it/,0627002413,0
http://www.caiforli.it,3387601333,1
http://www.caipiacenza.it,01920202021,0
http://www.caipiacenza.it,06190719081,0
http://www.caleidos.bo.it/,3315966674,1
http://www.caleidos.bo.it/,3479336636,1
http://www.camarta.it,0536.812.923,0
http://www.campa.it/,051.230967,0
http://www.campa.it/,051.269967,0
http://www.canigattienoi.cittametropolitana.bo.it/,0516598028,0
http://www.canigattienoi.cittametropolitana.bo.it/,0516598111,0
http://www.canigattienoi.cittametropolitana.bo.it/,0516598377,0
http://www.canigattienoi.cittametropolitana.bo.it/,0516598620,0
http://www.canilericcione.it,0541645454,0
http://www.canoaclubbologna.it/,051575354,0
http://www.cantieridarte.it,059535977,0
http://www.caregiverfamiliare.it,059.645421,0
http://www.caritas.rimini.it,0541.1835165,0
http://www.caritasriccione.it,0541643213,0
http://www.casacomunesardegna.com,3200453593,1
http://www.casacomunesardegna.com,3295883026,1
http://www.casacomunesardegna.com,3803542759,1
http://www.casadelleculturedimodena.org,059346213,0
http://www.casadelleculturedimodena.org,3312851884,1
http://www.casadelosninos.it,00390536983,0
http://www.casadiriposoislandresidence.it/,051931174,0
http://www.casadiriposovillaberti.com,059530302,0
http://www.casadiriposovillaberti.com,059530640,0
http://www.casadonne.it,051-333173,0
http://www.casadonne.it,051-6440163,0
http://www.casafamigliaoasi.it,3336922061,1
http://www.casafamigliaoasi.it,3393520201,1
http://www.casagianni.net/Casa_Gianni/Prima_Pagina.html,051453100,0
http://www.casagianni.net/Casa_Gianni/Prima_Pagina.html,051453895,0
http://www.casalgrandeviva.it,3479002047,1
http://www.casediriposofrancescane.it/,0513399020,0
http://www.casinadeibimbi.org,08623662800,0
http://www.cassero.it/,051555661,0
http://www.cassero.it/,0516495015,0
http://www.castiglionemurri.com/,051442246,0
http://www.cavazza.it/,051332090,0
http://www.cavazza.it/,051332609,0
http://www.cddferrara.it,0532067173,0
http://www.cdila.it,051964054,0
http://www.cdkl5.org,06385367501,0
http://www.cdkl5.org,3207272003,1
http://www.cefaonlus.it,01029970371,0
http://www.cefaonlus.it,051520285,0
http://www.cefaonlus.it,051520712,0
http://www.cemi.bologna.it/,051524978,0
http://www.cemi.bologna.it/,3389638689,1
http://www.centotrecento.it/,338.9393394,0
http://www.centro21rimini.org,3464901945,1
http://www.centroannalenatonelli.it/,051-4982387,0
http://www.centroannalenatonelli.it/,051-6252302,0
http://www.centroannalenatonelli.it/,340-5030758,1
http://www.centroantartide.it/,02551580372,0
http://www.centroantartide.it/,051-260921,0
http://www.centroantartide.it/,051-260922,0
http://www.centroantimobbing.org,0594391828,0
http://www.centroantimobbing.org,3428821123,1
http://www.centroassistenza.info,0536.883.444,0
http://www.centroassistenza.info,059.238.268,0
http://www.centroassistenza.info,059.765.569,0
http://www.centroassistenza.info,348.8008050,1
http://www.centrocabral.com/,051581464,0
http://www.centrocabral.com/,0516448034,0
http://www.centroculturaleanzolese.it/,051732734,0
http://www.centroeuropauno.it,0516257007,0
http://www.centroeuropauno.it,0516258352,0
http://www.centroeuropauno.it,0516259268,0
http://www.centrofaunaselvatica.it,3393535192,1
http://www.centrofaunaselvatica.it,3398183676,1
http://www.centroferrari.it,059334.537,0
http://www.centroferrari.it,059827.941,0
http://www.centrofondopiana-amorotti.it,3404999949,1
http://www.centrogpdore.it,051.239.702,0
http://www.centroimmersioni.it/,3357790291,1
http://www.centroimmersioni.it/,3472685127,1
http://www.centroimmersioni.it/,3896396197,1
http://www.centromelograno.it/,051.6241125,0
http://www.centromissionarioriccione.it,0541606008,0
http://www.centrorenzi.net,0541600959,0
http://www.centrorenzi.net,0541603036,0
http://www.centrosandomenico.it,051581718,0
http://www.centrosoccorsoanimalidiarceto.it,0522-980505,0
http://www.centrosocialezolino.it,0542626666,0
http://www.centrostudidonati.org/csd.html,3347057941,1
http://www.centrotutelafauna.org,051-847600,0
http://www.ceps.it/,051322041,0
http://www.ceresonlus.it,0541-709709,0
http://www.cerpc.it,3758449910,1
http://WWW.CERVIAUXILIA.ORG,347.3543428,1
http://WWW.CERVIAUXILIA.ORG,3473543428,1
http://www.cesena.sanvincenzoitalia.it,0547300741,0
http://www.cesena.sanvincenzoitalia.it,0547301545,0
http://www.ceunmondo.it,051271020,0
http://www.championscamp.it,0595961673,0
http://www.championscamp.it,3342005249,1
http://www.championscamp.it,3664851031,1
http://www.chirurgoebambino.org,0532236580,0
http://www.chirurgoebambino.org,0532237848,0
http://www.ciacciopalaganese.it,333.4231151,1
http://www.ciddo.it,0541411254,0
http://www.cimcoop.it/,051-402357,0
http://www.cimcoop.it/,051-6416920,0
http://www.cimcoop.it/,334.1412852,0
http://www.cimcoop.it/,334.1413792,0
http://www.cimcoop.it/,334.5209298,0
http://www.cinetecadibologna.it/,0512194810,0
http://www.cinetecadibologna.it/,0512194820,0
http://www.cinetecadibologna.it/,0512194821,0
http://www.cinetecadibologna.it/,0512194826,0
http://www.cinetecadibologna.it/,0512194833,0
http://www.cinetecadibologna.it/,0512194843,0
http://www.cinetecadibologna.it/,0512194847,0
http://www.cinetecadibologna.it/,0512194848,0
http://www.cinetecadibologna.it/,0512195306,0
http://www.cinetecadibologna.it/,0512195311,0
http://www.cinetecadibologna.it/,0516018606,0
http://www.cinetecadibologna.it/,0516018628,0
http://www.cinetecadibologna.it/,3358300839,1
http://www.cinoservizio.com,3485148178,1
http://www.ciofsbo.org,051.361654,0
http://www.ciofsbo.org,051.372123,0
http://www.circolocinofilobolognese.it/,0514170068,0
http://www.circolocinofilobolognese.it/,0516389037,0
http://www.circoloculturaleartemisia.it,333-9679480,1
http://www.circoloculturaleartemisia.it,333.9679480,1
http://www.circolodellamusica.it/,335-5359064,1
http://www.circolodozza.it,3405679198,1
http://www.circolofattoria.it/,051505117,0
http://www.circolofattoria.it/,0516333781,0
http://www.circolotennisbologna.com/,039)0513334,0
http://www.circolotennisbologna.com/,039)0513394,0
http://www.circomassimo.org,0532241419,0
http://www.circomassimo.org,0532249921,0
http://www.circuitocinema.mo.it,059236288,0
http://www.circuitocinema.mo.it,059236291,0
http://www.circuitocinema.mo.it,059306354,0
http://www.cisniar.it,059744103,0
http://www.cittadinanzattiva-er.it,0511998560,0
http://www.cittadinidelmondo.org,0532764334,0
http://www.cittaescuola.it,3290823313,1
http://www.cittaescuola.it,3332685064,1
http://www.cittaescuola.it,3398022696,1
http://www.cittaescuola.it,3398026962,1
http://www.cittaescuola.it,3480429788,1
http://www.cittametropolitana.bo.it,0516598111,0
http://www.cittametropolitana.bo.it,800239754,3
http://www.civibox.it,059.2034844,0
http://www.civibox.it,334.2617216,1
http://www.club64.it,3394513422,1
http://www.clubsupermarathon.it,02008024020,0
http://www.comitatoantidrogacervia.com,3385455338,1
http://www.comitatodiamicizia.org,0546620713,0
http://www.comitatodiamicizia.org,0546620955,0
http://www.comitatodiamicizia.org,3355852330,1
http://www.compagniadeglianimali.org,338-5684670,1
http://www.compagniadeglianimali.org,339-8721333,1
http://WWW.COMUNE.CAORSO.PC.IT,0523814711,0
http://WWW.COMUNE.CAORSO.PC.IT,0523814727,0
http://WWW.COMUNE.CAORSO.PC.IT,0523814728,0
http://WWW.COMUNE.CAORSO.PC.IT,0523814729,0
http://WWW.COMUNE.CAORSO.PC.IT,0523814732,0
http://WWW.COMUNE.CAORSO.PC.IT,0523814733,0
http://WWW.COMUNE.CAORSO.PC.IT,0523814736,0
http://WWW.COMUNE.CAORSO.PC.IT,0523814737,0
http://WWW.COMUNE.CAORSO.PC.IT,0523821109,0
http://WWW.COMUNE.CAORSO.PC.IT,0523821181,0
http://WWW.COMUNE.CAORSO.PC.IT,0523821284,0
http://WWW.COMUNE.CAORSO.PC.IT,0523821578,0
http://WWW.COMUNE.CAORSO.PC.IT,0523822414,0
http://www.comune.castenaso.bo.it,06385024371,0
http://www.comune.ferrara.it/aido,0532242528,0
http://www.comune.ferrara.it/aido,3282850302,1
http://www.comune.ferrara.it/aido,3662725716,1
http://www.comune.monzuno.bologna.it,0516770144,0
http://www.comune.monzuno.bologna.it,0516773311,0
http://www.comune.rimini.it,0541704000,0
http://www.comune.rimini.it,0541704111,0
http://www.comunicamente.it,051330931,0
http://www.comunita-angolo.it,059460724,0
http://www.comunitabetania.com,0521481771,0
http://www.comunitabetania.com,0521481895,0
http://www.comunitaladimora.it,0524201013,0
http://www.comunitaleradici.it,0541985702,0
http://www.comunitamammadellapace.org,0594736448,0
http://www.comunitamammadellapace.org,3203177777,1
http://www.comunitasociale.it,051-6353605,0
http://www.conacuore.it,0592923049,0
http://www.conacuore.it,059342459,0
http://www.confabitare.com,051.227573,0
http://www.confabitare.com,051.238645,0
http://www.confabitare.com,051.270444,0
http://www.conservatorioferrara.it/,0532207412,0
http://www.conservatorioferrara.it/,0532247521,0
http://www.consorziosic.it/,04226100370,0
http://WWW.CONSULTASOLIDARIETARICCIONE.IT,0541-709888,0
http://www.consumatori-emiliaromagna.it/,051331087,0
http://www.consumatori-emiliaromagna.it/,0513391897,0
http://www.consumatori-emiliaromagna.it/,0521385461,0
http://www.consumatori-emiliaromagna.it/,0532761535,0
http://www.consumatori-emiliaromagna.it/,0546687686,0
http://www.consumatori-emiliaromagna.it/,059239582,0
http://www.consumatori-emiliaromagna.it/,349.2267488,1
http://www.coopabantu.it/,051840166,0
http://www.coopavalon.it,0521233232,0
http://www.coopavalon.it,0521294904,0
http://www.coopavalon.it,0521798519,0
http://www.coopavalon.it,0521942808,0
http://www.coopavalon.it,0521960306,0
http://www.coopavalon.it,3343634694,1
http://www.coopavalon.it,3458613696,1
http://www.coopavalon.it,800912035,3
http://www.coopaxia.it/index.php,04211390374,0
http://www.coopcroceazzurra.it,0514187542,0
http://www.coopcroceazzurra.it,0514189182,0
http://www.coopeide.org,05211912623,0
http://www.coopeide.org,0521236628,0
http://www.cooperativasammartini.it/,03904280371,0
http://www.cooperativasammartini.it/,051987474,0
http://www.cooperativasocialeilgermoglio.it,0523607557,0
http://www.cooperativasocialeilgermoglio.it,0523610248,0
http://www.coopilpellicano.org/,051344180,0
http://www.cooplastrada.it/siamo.html,051372223,0
http://www.coopoasis.com/,051.242731,0
http://www.coopoltremare.it,059217335,0
http://www.coopselios.com,0187.708815,0
http://www.coopselios.com,0187.715615,0
http://www.coopselios.com,0522.323658,0
http://www.coopselios.com,0522.378610,0
http://www.coopselios.com,0522323658,0
http://www.coopselios.com,0522378610,0
http://www.coopselios.com,0523.593129,0
http://www.coopselios.com,0523.593193,0
http://www.coopsollievo.it/,0514123145,0
http://www.coordinamentodonnerimini.it,0541704486,0
http://www.coordinamentodonnerimini.it,0541704545,0
http://www.coorprociv.it,0541-718100,0
http://www.coorprociv.it,0541-753108,0
http://www.coorprociv.it,0541-753378,0
http://www.copaps.it/,3291726145,0
http://www.copernico.bo.it,0514200411,0
http://www.copernico.bo.it,0516332100,0
http://www.copresc.mo.it,059.2032595,0
http://www.copresc.mo.it,059.2032814,0
http://www.coraliunite.it,059-761217,0
http://www.coraliunite.it,059-792504,0
http://www.coraliunite.it,059-792733,0
http://www.coraliunite.it,059-989223,0
http://www.coraliunite.it,059.989.223,0
http://www.coraliunite.it,178-2277904,7
http://www.coroluigigazzotti.it,3403874467,1
http://www.corosantospirito.it/,3409732184,0
http://www.corpoguardiezoofilelugo.org,3335609553,1
http://www.correggioinsieme.it,331-1056568,1
http://www.correggioinsieme.it,333-3256352,1
http://www.cosmohelp.it,0546.622661,0
http://www.cosmohelp.it,0546.625995,0
http://www.cpgmodena.it,0592133851,0
http://www.cpvpc.it/,059200230,0
http://www.cpvpc.it/,059200231,0
http://www.cpvpc.it/,059200242,0
http://www.cribo.it,051581858,0
http://www.cribo.it,051581928,0
http://www.crimodena.it,059.222209,0
http://www.crimodena.it,059.246736,0
http://www.crimodena.it,3392812241,1
http://www.croceazzurraferriere.it,0523.922434,0
http://www.croceazzurrapoviglio.it,0522-960251,0
http://www.croceazzurrapoviglio.it,0522-969748,0
http://www.crocebiancapc.org,0523613976,0
http://www.crocebiancapc.org,0523698294,0
http://www.croceblu.info,0541333222,0
http://www.croceblucastelfranco.org,059547870,0
http://www.croceblucastelfranco.org,059924545,0
http://www.croceverdealtoappennino.re.it,0522.891.101,0
http://www.croceverdeer.com,02138111204,0
http://www.croceverdeer.com,0515879118,0
http://www.croceverdemeldolapredappio.it,338.7821589,1
http://www.cruisinweb.com,059.220609,0
http://www.cruisinweb.com,059.225940,0
http://www.csapsa.it/1/,051230449,0
http://www.csapsa.it/1/,051231440,0
http://www.csenemiliaromagna.it,0511889973,0
http://www.csibologna.it/,051405318,0
http://www.csibologna.it/,051406578,0
http://www.csicasalecchio.it/,051570124,0
http://www.csicasalecchio.it/,0517160303,0
http://www.csimodena.it,059391665,0
http://www.csimodena.it,059395357,0
http://www.culturaevita.unimore.it,059-390249,0
http://www.culturaevita.unimore.it,059-8672137,0
http://www.culturaevita.unimore.it,059.8672137,0
http://www.cupsit.it,051262008,0
http://www.cupsit.it,0517160314,0
http://www.cupsit.it,0541309043,0
http://www.curareildolore.it,0592025050,0
http://www.curareildolore.it,0592025805,0
http://www.curareildolore.it,848800640,5
http://www.cvpuntamarina.com/,0544437153,0
http://www.cvsbo.it/,051-504304,0
http://www.cvsbo.it/,051-517.119,0
http://www.cvsbo.it/,3341211384,1
http://www.daicrocicchi.coop/,02124041209,0
http://www.daicrocicchi.coop/,0516414627,0
http://www.daicrocicchi.coop/,3409632246,0
http://www.dalfiloinpoi.it,3317303116,1
http://www.dallapartedeibambini.org,3202173369,1
http://www.dammi5.it/,051313505,0
http://www.dammilamano.org,3284631178,1
http://www.dammilamano.org,3293964750,1
http://www.dammilamano.org,3331087450,1
http://www.dammilamano.org,3479692830,1
http://www.danzaensemble.it,051.6750544,0
http://www.danzaurbana.it,0513370264,0
http://www.danzaurbana.it,0516440879,0
http://www.darvoce.org,0522.302.110,0
http://www.darvoce.org,0522.791.979,0
http://www.dedalusbologna.it/,051-0286049,0
http://www.dedalusbologna.it/,331-1008242,0
http://www.democraziadalbasso.it,059216514,0
http://www.democraziadalbasso.it,059315331,0
http://www.democraziadalbasso.it,3470693092,1
http://www.derbycampidacalcetto.it,0516053317,0
http://www.diabeteforum.org,0574-633541,0
http://www.diabeteforum.org,3936928420,1
http://www.diabeteravenna.it,0544-286323,0
http://www.diabeticipiacentini.org,3203719333,1
http://www.diapason.bo.it,051803661,0
http://www.dis-abile.unipr.it,0521-1680290,0
http://www.dis-abile.unipr.it,800608000,3
http://www.disabilitaacquisita.it,0523609514,0
http://www.divefun.it/,1782.204577,0
http://www.divefun.it/,333.6215482,0
http://www.divefun.it/,338.2789561,0
http://www.diversamenteagibile.it/,334.3469900,1
http://www.dlfbo.it/,051-356041,0
http://www.dlfbo.it/,051-357613,0
http://www.dlfbo.it/,051-371905,0
http://www.dlfbo.it/,051-4193180,0
http://www.dlfbo.it/,051-4193227,0
http://www.dlfbo.it/,051-4193228,0
http://www.dlfbo.it/,051-4193231,0
http://www.dlfbo.it/,051-6312303,0
http://www.dlfbo.it/,051-6312545,0
http://www.dlfbo.it/,338-4117999,1
http://www.domusassistenza.it,059829050,0
http://www.domusassistenza.it,059829200,0
http://www.donnegiustiziamodena.it,059361861,0
http://www.dopodinoi.org/,02718421205,0
http://www.dopodinoi.org/,0515873837,0
http://www.dopodinoi.org/,0515873839,0
http://www.dryart.com,0721403886,0
http://www.eaglesassuolo.it,3480815802,1
http://www.eaglesassuolo.it,3487810541,1
http://www.eburt.it,0514156055,0
http://www.eburt.it,0514156056,0
http://www.ecotronic.it,02406491205,0
http://www.ecotronic.it,051-6053674,0
http://www.ecotronic.it,051-6064838,0
http://www.edera.org,3348475257,1
http://www.educarecrescere.it,03050331200,0
http://www.educazionepermanente.it,3311022834,1
http://www.ekidna.org,338.2374212,1
http://www.ekidna.org,349.5753400,1
http://www.eksetra.net,333.6723848,1
http://www.elfoavventure.it,3355881505,1
http://www.ematbo.unibo.it,0516363680,0
http://www.ematbo.unibo.it,0516364037,0
http://www.emi.it,01164630376,0
http://www.emi.it,051326027,0
http://www.emi.it,051327552,0
http://www.emiliaromagnateatro.com/,0592136011,0
http://www.emiliaromagnateatro.com/,0592138252,0
http://www.emporioparma.org,0521.228330,0
http://www.enaiprimini.org,0541367100,0
http://www.enaiprimini.org,0541784001,0
http://www.enaiprimini.org,0722320498,0
http://www.endoassoc.it,0331-589800,0
http://www.enpabologna.org/,051246646,0
http://www.enpabologna.org/,3423388098,1
http://www.equilibri-libri.it,059365327,0
http://www.equosolidale.it,3452578758,1
http://www.er-comunitaefamiglia.org,340.2542556,1
http://www.er-comunitaefamiglia.org,3472237427,1
http://www.eremodironzano.it,051581443,0
http://www.eremodironzano.it,0800128493,0
http://www.erfestival.org,0542.612972,0
http://www.esperoassociazione.it,0541783980,0
